latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,type
-77.528259,167.176758,331.56,0.4,0.37,2012-05-25,553,N,n,234.82,3.45,2
-77.528206,167.171066,324.9,0.4,0.37,2012-05-25,553,N,n,240.94,7.44,2
-77.524147,167.178375,325.21,0.49,0.4,2012-05-25,733,N,n,235.84,5.14,2
-77.526527,167.171738,326.77,0.48,0.4,2012-05-25,913,N,n,236.82,5.24,2
-77.526276,167.173843,325.17,0.39,0.36,2012-05-25,1054,N,n,235.15,4.46,2
-77.526207,167.161865,328.05,0.47,0.4,2012-05-25,1234,N,n,232.84,4.05,2
-68.060257,107.531097,325.85,0.67,0.74,2012-05-25,1237,N,n,226.77,0.03,0
-77.527206,167.168457,327.73,0.46,0.39,2012-05-27,656,N,n,236.11,4.09,2
-77.525795,167.156067,325.15,0.42,0.38,2012-05-27,1016,N,n,234.69,3.41,2
-77.524742,167.165054,325.14,0.4,0.37,2012-05-27,1156,N,n,237.67,5.29,2
-77.525948,167.167267,326.74,0.44,0.39,2012-05-28,637,N,n,239.75,5.33,2
-77.525894,167.170013,326.4,0.5,0.41,2012-05-28,817,N,n,236.2,4.09,2
-77.527107,167.167206,326.71,0.44,0.38,2012-05-28,957,N,n,234.54,3.53,2
-83.122421,-108.563187,325.48,0.6,0.7,2012-05-28,1828,N,n,238.14,0.06,0
-77.526665,167.155258,324.27,0.42,0.38,2012-05-30,419,N,n,236.97,3.31,2
-77.526108,167.159683,327.95,0.41,0.37,2012-05-30,600,N,n,236.46,5.75,2
-77.527992,167.173386,331.62,0.41,0.37,2012-05-30,600,N,n,242.17,5.75,2
-77.524307,167.162598,325.2,0.49,0.4,2012-05-30,740,N,n,239.62,7.02,2
-77.527573,167.157898,326.5,0.39,0.36,2012-05-30,1100,N,n,240.29,5.89,2
-77.526588,167.176041,325.88,0.49,0.4,2012-05-30,1240,N,n,238.22,3.16,2
-77.525421,167.16803,322.84,0.46,0.39,2012-05-31,400,N,n,231.94,3.68,2
-77.528625,167.168442,324.18,0.39,0.37,2012-05-31,541,N,n,240.26,3.85,2
-77.526154,167.163162,327.34,0.4,0.37,2012-05-31,1041,N,n,238.65,3.35,2
-77.52758,167.173981,327.62,0.39,0.36,2012-06-01,522,N,n,235.84,2.99,2
-77.527336,167.162384,324.75,0.46,0.39,2012-06-01,702,N,n,235.35,2.75,2
-77.525848,167.160324,325.27,0.49,0.41,2012-06-01,842,N,n,234.22,4.15,2
-77.524818,167.159866,325.65,0.41,0.37,2012-06-01,1022,N,n,236.15,4.36,2
-77.526283,167.175308,324.16,0.41,0.37,2012-06-01,1202,N,n,232.54,2.56,2
-77.527649,167.167557,328.12,0.38,0.36,2012-06-02,503,N,n,242.85,9.41,2
-77.526093,167.165207,326.69,0.45,0.39,2012-06-02,643,N,n,239.34,6.82,2
-77.526535,167.170441,344.04,0.5,0.41,2012-06-02,823,N,n,237.65,9.54,2
-77.524658,167.165115,324.24,0.43,0.38,2012-06-02,1003,N,n,237.59,9.21,2
-77.525185,167.167206,330.76,0.39,0.36,2012-06-02,1144,N,n,239.8,5.31,2
-77.527893,167.157394,324.77,0.39,0.36,2012-06-02,1144,N,n,233.7,5.31,2
-77.527824,167.165253,329.82,0.41,0.37,2012-06-04,425,N,n,236.2,5.36,2
-77.526566,167.163925,332.29,0.41,0.37,2012-06-04,606,N,n,234.7,5.19,2
-77.527405,167.159607,324.65,0.49,0.41,2012-06-04,746,N,n,236.24,4.73,2
-77.526253,167.156662,326.47,0.47,0.39,2012-06-04,926,N,n,234.23,3.88,2
-77.525177,167.173233,325.6,0.47,0.39,2012-06-04,926,N,n,233.78,4.36,2
-77.526428,167.164688,328.97,0.39,0.36,2012-06-04,1106,N,n,241.82,9.75,2
-77.527008,167.167603,327.52,0.5,0.41,2012-06-04,1246,N,n,233.46,4.22,2
-76.108917,-71.956596,324.11,0.55,0.43,2012-06-08,123,N,n,237.96,0.06,0
-77.528252,167.172638,332.09,0.39,0.36,2012-06-11,534,N,n,240.87,5.13,2
-77.52742,167.173859,325.15,0.47,0.4,2012-06-11,714,N,n,237.98,3.19,2
-77.525833,167.15918,328.32,0.4,0.37,2012-06-11,1034,N,n,242.17,4.77,2
-77.52562,167.168839,328.35,0.43,0.38,2012-06-11,1215,N,n,243.61,8.74,2
-77.527679,167.166824,335.25,0.57,0.52,2012-06-11,1356,N,n,238.05,10.81,2
-77.527275,167.176407,325.25,0.38,0.36,2012-06-12,515,N,n,242.39,8.18,2
-77.525932,167.169693,328.61,0.46,0.39,2012-06-12,656,N,n,241.14,8.4,2
-77.526291,167.172684,327.34,0.5,0.41,2012-06-12,836,N,n,234.23,4.58,2
-77.525017,167.15567,324.37,0.42,0.38,2012-06-12,1016,N,n,238.65,4.59,2
-77.528328,167.164459,321.43,0.42,0.38,2012-06-12,1016,N,n,238.18,4.59,2
-77.526123,167.174942,326.26,0.4,0.37,2012-06-12,1156,N,n,241.82,7.61,2
-77.528999,167.165756,320.88,0.4,0.37,2012-06-12,1156,N,n,238.16,3.01,2
-77.525169,167.163757,335.7,0.49,0.48,2012-06-12,1337,N,n,237.51,5.53,2
-77.529099,167.17366,326.02,0.39,0.36,2012-06-13,456,N,n,243.53,5.15,2
-77.526512,167.163315,327.4,0.39,0.36,2012-06-13,456,N,n,246.01,5.15,2
-77.52549,167.166611,329.52,0.44,0.39,2012-06-13,637,N,n,249.03,11.4,2
-77.527481,167.168732,324.84,0.5,0.41,2012-06-13,817,N,n,246.18,9.52,2
-77.525192,167.1577,325.77,0.44,0.38,2012-06-13,957,N,n,247.07,10.15,2
-77.528572,167.16391,320.87,0.42,0.45,2012-06-13,1318,N,n,245.03,4.08,2
-77.524361,167.167755,336.95,0.42,0.45,2012-06-13,1318,N,n,248.94,4.08,2
-77.526428,167.170578,325.68,0.4,0.37,2012-06-14,438,N,n,246.44,10.5,2
-77.526001,167.163864,329.43,0.42,0.38,2012-06-14,618,N,n,237.81,5.22,2
-77.524651,167.158875,323.72,0.5,0.41,2012-06-14,758,N,n,242.6,3.83,2
-77.524918,167.176682,324.42,0.5,0.41,2012-06-14,758,N,n,242.42,3.51,2
-77.526772,167.169495,327.98,0.45,0.39,2012-06-14,938,N,n,246.91,9.59,2
-77.525444,167.163528,327.37,0.38,0.36,2012-06-14,1118,N,n,249.63,12.2,2
-77.527809,167.172562,340.76,0.55,0.42,2012-06-14,1259,N,n,244.2,11.77,2
-77.527039,167.183472,331.08,0.41,0.61,2012-06-14,1440,N,n,239.16,3.35,2
-77.52726,167.179977,330,0.51,0.49,2012-06-17,1343,N,n,242.26,3.6,2
-77.525513,167.175659,330.45,0.45,0.39,2012-06-18,643,N,n,245.84,9.01,2
-77.527794,167.16983,321.7,0.5,0.41,2012-06-18,823,N,n,241.08,4.75,2
-77.523376,167.169098,322.03,0.5,0.41,2012-06-18,823,N,n,241.49,4.75,2
-77.527039,167.16217,343.57,0.43,0.38,2012-06-18,1003,N,n,245.82,10.81,2
-77.528404,167.168274,325.6,0.39,0.36,2012-06-18,1143,N,n,246.47,11.6,2
-77.525116,167.168106,340.51,0.44,0.46,2012-06-18,1324,N,n,242.4,6.7,2
-77.528549,167.169479,326.93,0.39,0.36,2012-06-19,444,N,n,247.56,11.64,2
-77.52758,167.170746,328.63,0.43,0.38,2012-06-19,624,N,n,247.5,6.57,2
-77.524887,167.174728,336.72,0.5,0.41,2012-06-19,804,N,n,243.06,6.78,2
-77.525948,167.170288,328.44,0.45,0.39,2012-06-19,944,N,n,244.86,11.2,2
-77.526825,167.158783,325.43,0.38,0.36,2012-06-19,1124,N,n,244.29,11.3,2
-77.524338,167.169601,321.57,0.38,0.36,2012-06-19,1124,N,n,240.4,2.1,2
-77.525612,167.165085,332.58,0.57,0.43,2012-06-19,1305,N,n,240.48,10.24,2
-77.525932,167.169846,324.92,0.41,0.37,2012-06-20,425,N,n,240.34,10.1,2
-77.525536,167.178818,324.18,0.41,0.37,2012-06-20,605,N,n,239.63,6.78,2
-77.527557,167.170212,324.19,0.49,0.41,2012-06-20,745,N,n,241.59,7,2
-77.527298,167.160141,332.17,0.47,0.39,2012-06-20,925,N,n,239.35,10.9,2
-77.526917,167.173004,320.35,0.39,0.36,2012-06-20,1106,N,n,240.68,11.16,2
-77.527283,167.176407,325.27,0.5,0.41,2012-06-20,1246,N,n,239.92,8.8,2
-77.526245,167.162308,327.36,0.44,0.39,2012-06-21,406,N,n,236.89,8.42,2
-77.527039,167.16922,334.09,0.4,0.37,2012-06-21,547,N,n,241.52,9.79,2
-77.524475,167.177841,325.07,0.48,0.4,2012-06-21,727,N,n,237.73,5.81,2
-77.523727,167.160568,322.7,0.48,0.4,2012-06-21,727,N,n,233.7,5.81,2
-77.524643,167.162674,332.62,0.48,0.4,2012-06-21,727,N,n,237.42,11.47,2
-77.525116,167.153519,321.74,0.48,0.4,2012-06-21,907,N,n,234.76,3.07,2
-77.524345,167.170715,324.98,0.48,0.4,2012-06-21,907,N,n,237.17,4.7,2
-77.525017,167.156967,324.27,0.4,0.37,2012-06-21,1047,N,n,237.15,9.35,2
-77.526443,167.176987,325.78,0.45,0.39,2012-06-21,1227,N,n,240.14,8.44,2
-77.528801,167.169159,333.3,0.63,0.54,2012-06-21,1408,N,n,234.98,6.33,2
-77.527443,167.168182,329.75,0.38,0.36,2012-06-23,509,N,n,243.89,11.5,2
-77.527695,167.1716,325.65,0.45,0.39,2012-06-23,649,N,n,240.39,5.33,2
-77.525391,167.171066,328.26,0.5,0.41,2012-06-23,829,N,n,240.57,10.79,2
-77.526665,167.176193,322.62,0.43,0.38,2012-06-23,1009,N,n,232.67,4.52,2
-77.527924,167.163483,328.99,0.4,0.37,2012-06-23,1149,N,n,241.02,9.08,2
-77.527092,167.166077,337.87,0.46,0.47,2012-06-23,1330,N,n,237.46,7.69,2
-77.527107,167.166183,336.81,0.39,0.36,2012-06-24,450,N,n,241.78,12.85,2
-77.526955,167.164169,327.4,0.44,0.38,2012-06-24,630,N,n,236.57,5.38,2
-77.526459,167.170349,328.66,0.5,0.41,2012-06-24,810,N,n,233.01,5.31,2
-77.525375,167.168015,325.75,0.44,0.39,2012-06-24,950,N,n,234.15,3.41,2
-77.52549,167.166275,327.27,0.44,0.39,2012-06-24,950,N,n,234.69,3.06,2
-77.525764,167.16571,340.49,0.39,0.36,2012-06-24,1131,N,n,238.73,9.68,2
-77.525703,167.175308,330.95,0.4,0.44,2012-06-24,1311,N,n,234.53,3,2
-70.611038,-66.717018,323.07,0.46,0.63,2012-06-24,2324,N,n,242.09,0.28,0
-77.526535,167.164978,333.42,0.4,0.37,2012-06-25,431,N,n,235.19,6.43,2
-77.294334,71.268745,323.72,0.45,0.39,2012-06-25,1257,N,n,225.31,0.01,0
-77.527924,167.173019,327.57,0.43,0.38,2012-06-26,412,N,n,237.47,6.78,2
-77.525734,167.171783,327.15,0.4,0.37,2012-06-26,553,N,n,240.2,6.86,2
-77.526222,167.167587,333.97,0.49,0.4,2012-06-26,733,N,n,239.01,6.43,2
-77.527527,167.16304,324.28,0.48,0.4,2012-06-26,913,N,n,235.85,2.44,2
-77.527229,167.161621,325.01,0.48,0.4,2012-06-26,913,N,n,235.48,2.26,2
-77.526176,167.16922,339.11,0.39,0.36,2012-06-26,1053,N,n,236.49,6.13,2
-77.52549,167.162216,324.34,0.47,0.4,2012-06-26,1233,N,n,236.78,6.84,2
-77.526756,167.16748,325.72,0.47,0.4,2012-06-27,353,N,n,234.7,4.96,2
-77.526886,167.179581,323.66,0.39,0.36,2012-06-27,534,N,n,233.71,2.83,2
-77.524719,167.167221,324.71,0.39,0.36,2012-06-27,534,N,n,234.49,2.83,2
-77.526421,167.175217,325.99,0.47,0.4,2012-06-27,714,N,n,236.01,3.55,2
-77.525421,167.161942,326.16,0.49,0.4,2012-06-27,854,N,n,237.86,3.96,2
-77.526222,167.166031,335.74,0.4,0.37,2012-06-27,1034,N,n,239.92,10.43,2
-77.526367,167.163315,334.57,0.43,0.38,2012-06-27,1214,N,n,237.12,6.39,2
-77.527077,167.156143,321.2,0.43,0.38,2012-06-27,1215,N,n,232.35,6.37,2
-77.528847,167.165649,321.42,0.57,0.52,2012-06-27,1356,N,n,232.92,7.07,2
-77.526558,167.152435,324.62,0.53,0.42,2012-06-28,334,N,n,231.33,2.48,2
-77.526871,167.166016,325.81,0.38,0.36,2012-06-28,515,N,n,243.06,11.04,2
-77.526665,167.166824,342.71,0.46,0.39,2012-06-28,655,N,n,238.65,7.38,2
-77.524185,167.165894,326.88,0.5,0.41,2012-06-28,835,N,n,238.65,7.39,2
-77.524986,167.158981,337.77,0.5,0.41,2012-06-28,835,N,n,235.29,8.36,2
-77.5261,167.174805,325.5,0.42,0.38,2012-06-28,1015,N,n,231.17,5.14,2
-77.527832,167.1604,326.73,0.42,0.38,2012-06-28,1015,N,n,235.01,5.14,2
-77.524902,167.163773,320.94,0.49,0.48,2012-06-28,1337,N,n,232.55,3.82,2
-77.526749,167.166336,327.36,0.49,0.48,2012-06-28,1337,N,n,235.65,4.26,2
-77.529991,167.167725,325.5,0.39,0.36,2012-06-29,456,N,n,236.06,2.8,2
-77.527405,167.15741,326.12,0.39,0.36,2012-06-29,456,N,n,234.52,3.59,2
-77.52639,167.161789,322.28,0.44,0.38,2012-06-29,636,N,n,236.14,2.56,2
-77.526642,167.16011,326.02,0.44,0.38,2012-06-29,637,N,n,235.31,3.16,2
-77.524452,167.165054,327.59,0.5,0.41,2012-06-29,816,N,n,239.33,8.01,2
-77.526199,167.172638,325.84,0.44,0.38,2012-06-29,956,N,n,234.96,4.13,2
-77.52562,167.168045,327,0.44,0.38,2012-06-29,957,N,n,238.09,6.68,2
-77.524544,167.166107,324.71,0.39,0.36,2012-06-29,1137,N,n,237.19,5.22,2
-77.525658,167.179993,323.9,0.42,0.45,2012-06-29,1318,N,n,234.95,3.97,2
-77.527229,167.164185,336.99,0.42,0.45,2012-06-29,1318,N,n,238.14,6.72,2
-77.527229,167.173798,331.26,0.42,0.38,2012-06-30,618,N,n,238.7,3.87,2
-77.525467,167.176666,326.55,0.5,0.41,2012-06-30,758,N,n,237.58,3.87,2
-77.527275,167.165268,325.32,0.46,0.39,2012-06-30,938,N,n,238.41,3.64,2
-77.528572,167.164474,325.44,0.38,0.36,2012-06-30,1118,N,n,237.7,3.53,2
-77.526253,167.18129,323.88,0.55,0.42,2012-06-30,1259,N,n,234.8,2.91,2
-77.527794,167.182266,339.34,0.41,0.61,2012-06-30,1440,N,n,237.41,5.45,2
-77.525665,167.166687,327.77,0.42,0.38,2012-07-01,419,N,n,233.76,5.47,2
-77.525909,167.179398,324.55,0.41,0.37,2012-07-01,559,N,n,236.92,5.69,2
-77.524651,167.169693,323.74,0.49,0.4,2012-07-01,739,N,n,236.4,5.02,2
-77.525749,167.175171,335.31,0.47,0.4,2012-07-01,919,N,n,235.3,7.7,2
-77.530037,167.155472,326.71,0.39,0.36,2012-07-01,1059,N,n,240.55,6.47,2
-77.52784,167.167648,326.68,0.39,0.36,2012-07-01,1059,N,n,235.76,2.86,2
-77.526779,167.158493,322.32,0.48,0.4,2012-07-01,1240,N,n,232.39,4.2,2
-77.52874,167.178085,322.43,0.48,0.4,2012-07-01,1240,N,n,237.12,4.2,2
-77.52533,167.173538,324.87,0.35,0.57,2012-07-01,1421,N,n,233.12,3.51,2
-77.528053,167.170135,326.37,0.46,0.39,2012-07-02,400,N,n,239.02,6.76,2
-77.527618,167.17894,334.22,0.39,0.36,2012-07-02,540,N,n,238.27,8.83,2
-77.52552,167.16626,341.15,0.39,0.36,2012-07-02,540,N,n,244.84,8.83,2
-77.524338,167.165985,325.84,0.48,0.4,2012-07-02,720,N,n,243.19,10.45,2
-77.526039,167.158737,326.6,0.48,0.4,2012-07-02,900,N,n,244.53,8.54,2
-77.526329,167.161072,332.3,0.4,0.37,2012-07-02,1040,N,n,248.44,11.66,2
-77.527679,167.156464,323.35,0.44,0.38,2012-07-02,1221,N,n,237.71,5.46,2
-77.524467,167.164276,324.35,0.44,0.38,2012-07-02,1221,N,n,241.54,5.46,2
-77.525467,167.16391,328.5,0.6,0.53,2012-07-02,1402,N,n,237.1,4.48,2
-77.524895,167.170227,328.31,0.43,0.38,2012-07-04,1003,N,n,240.4,8.46,2
-77.526146,167.169312,328.23,0.39,0.36,2012-07-04,1143,N,n,244.05,8.52,2
-77.526649,167.165176,335.68,0.44,0.46,2012-07-04,1324,N,n,239.87,5.46,2
-77.527054,167.164627,327.54,0.39,0.36,2012-07-05,444,N,n,241.99,8.36,2
-77.525749,167.162918,327.87,0.43,0.38,2012-07-05,624,N,n,239.25,6.7,2
-77.52549,167.16716,327.27,0.5,0.41,2012-07-05,804,N,n,241.18,7.4,2
-77.523697,167.167206,324.88,0.45,0.39,2012-07-05,944,N,n,239.56,4.55,2
-77.528229,167.163544,329.75,0.38,0.36,2012-07-05,1124,N,n,238.38,3.48,2
-77.525749,167.174377,330.94,0.38,0.36,2012-07-05,1124,N,n,236.9,2.92,2
-77.52845,167.169495,327.3,0.41,0.37,2012-07-06,425,N,n,242.93,8.08,2
-77.527863,167.166016,322.7,0.41,0.37,2012-07-06,605,N,n,240.13,3.93,2
-77.524673,167.175217,321.04,0.41,0.37,2012-07-06,605,N,n,237.59,4.77,2
-77.524467,167.174744,325.96,0.49,0.41,2012-07-06,745,N,n,239.95,5.83,2
-77.524788,167.163925,333.27,0.49,0.41,2012-07-06,745,N,n,241.11,8.73,2
-80.13269,-103.269005,321.83,0.52,0.67,2012-07-06,924,N,n,239.09,0.03,0
-77.524025,167.161087,324.29,0.47,0.39,2012-07-06,925,N,n,238.7,8.9,2
-77.524857,167.167313,333.1,0.39,0.36,2012-07-06,1105,N,n,240.73,9.83,2
-77.526085,167.175552,329.33,0.5,0.41,2012-07-06,1246,N,n,239.93,9.82,2
-77.526237,167.170471,326.02,0.5,0.41,2012-07-06,1246,N,n,241.54,9.32,2
-77.526031,167.175735,340.96,0.37,0.58,2012-07-06,1427,N,n,238.3,3.74,2
-77.527519,167.174225,324.95,0.44,0.39,2012-07-07,406,N,n,236.76,3.94,2
-77.526711,167.165359,339.71,0.4,0.37,2012-07-07,546,N,n,240.85,5.69,2
-77.526062,167.156769,322.92,0.4,0.37,2012-07-07,1047,N,n,238.23,2.87,2
-74.710114,43.321583,323.76,0.39,0.36,2012-07-07,1234,N,n,206.69,0.01,0
-77.525719,167.168121,342.47,0.39,0.36,2012-07-13,534,N,n,235.59,5.93,2
-82.613876,-110.151962,322.76,0.58,0.69,2012-07-13,1034,N,n,229.79,0.04,0
-77.528328,167.155991,320.28,0.53,0.42,2012-07-14,334,N,n,236.36,3.01,2
-77.527382,167.16188,325.77,0.38,0.36,2012-07-14,515,N,n,238.04,4.27,2
-77.525299,167.170395,342.37,0.46,0.39,2012-07-14,655,N,n,237.64,6.59,2
-77.525078,167.167496,332.23,0.5,0.41,2012-07-14,835,N,n,237.02,7.17,2
-77.528381,167.162018,321.59,0.42,0.38,2012-07-14,1015,N,n,232.87,5.4,2
-77.527031,167.161469,335.21,0.4,0.37,2012-07-14,1156,N,n,235.8,5.44,2
-77.528282,167.174438,331.01,0.49,0.48,2012-07-14,1337,N,n,235.96,5.39,2
-77.52758,167.164673,331.35,0.39,0.36,2012-07-15,456,N,n,237.36,6.82,2
-77.525185,167.165497,330.99,0.5,0.41,2012-07-15,817,N,n,237.34,8.2,2
-77.524734,167.168335,320.91,0.39,0.36,2012-07-15,1137,N,n,232.25,3.07,2
-77.527367,167.158157,325.04,0.39,0.36,2012-07-15,1137,N,n,233.72,3.07,2
-77.525101,167.169098,322.33,0.42,0.45,2012-07-15,1318,N,n,232.91,4.08,2
-72.597008,19.12731,335.37,0.4,0.45,2012-07-15,2325,N,n,225.01,0.02,0
-77.526787,167.174515,324.05,0.4,0.37,2012-07-16,437,N,n,229.88,4.36,2
-77.529007,167.16066,322.35,0.4,0.37,2012-07-16,437,N,n,237.69,3.51,2
-77.527206,167.160782,325.14,0.5,0.41,2012-07-16,758,N,n,234.11,7.79,2
-77.526421,167.168228,335.27,0.5,0.41,2012-07-16,758,N,n,236.27,8.29,2
-77.527428,167.158478,326.49,0.38,0.36,2012-07-16,1118,N,n,233.85,5.64,2
-77.525269,167.167343,324.96,0.39,0.36,2012-07-19,521,N,n,231.69,4.61,2
-77.529015,167.172089,325.97,0.39,0.36,2012-07-19,521,N,n,235.19,2.33,2
-77.528114,167.161209,327.04,0.39,0.36,2012-07-21,444,N,n,235.07,3.1,2
-77.527275,167.166534,328.66,0.41,0.37,2012-07-22,605,N,n,237.64,6.87,2
-77.525505,167.159775,326.52,0.49,0.41,2012-07-22,745,N,n,233.27,5.25,2
-77.526901,167.163269,333.09,0.47,0.39,2012-07-22,925,N,n,234.9,6.25,2
-77.527779,167.167358,325.52,0.39,0.36,2012-07-22,1105,N,n,231.69,1.8,2
-77.525551,167.164215,323.57,0.5,0.41,2012-07-22,1246,N,n,229.63,3.41,2
-77.526596,167.16391,330.63,0.44,0.39,2012-07-23,406,N,n,231.41,4.99,2
-78.795013,114.149834,324.04,0.41,0.37,2012-07-26,1314,N,n,215.72,0.01,0
-78.506783,143.765182,325.97,0.66,0.73,2012-07-29,1719,N,n,213.1,0.05,0
-77.527046,167.16748,320.39,0.38,0.36,2012-07-30,515,N,n,231.98,1.86,2
-77.527008,167.169739,324.18,0.46,0.39,2012-08-03,400,N,n,233.76,2.72,2
-77.52523,167.173721,323.85,0.39,0.36,2012-08-03,540,N,n,234.17,3.35,2
-77.528069,167.163376,320.45,0.39,0.36,2012-08-03,540,N,n,236.28,2.31,2
-77.526871,167.170349,324.65,0.48,0.4,2012-08-03,900,N,n,234.58,3.88,2
-77.525719,167.164795,328.19,0.4,0.37,2012-08-03,1040,N,n,237.36,5.31,2
-77.526939,167.160416,324.42,0.44,0.38,2012-08-03,1221,N,n,232.86,2.83,2
-77.525703,167.168198,323.34,0.51,0.41,2012-08-04,341,N,n,232.54,3.39,2
-77.527138,167.169968,326.27,0.39,0.36,2012-08-04,521,N,n,236.98,3.73,2
-77.525162,167.168915,327.11,0.46,0.39,2012-08-04,702,N,n,235.54,4.42,2
-77.526016,167.162781,325.17,0.46,0.39,2012-08-04,702,N,n,236.29,4.12,2
-77.5252,167.157776,324.8,0.41,0.37,2012-08-04,1022,N,n,235.63,3.13,2
-77.526169,167.165482,330.37,0.41,0.37,2012-08-04,1202,N,n,235.79,4.44,2
-77.527573,167.173767,323.97,0.41,0.37,2012-08-04,1202,N,n,235.32,4.3,2
-77.527748,167.16095,326.07,0.38,0.36,2012-08-05,503,N,n,237.36,2.99,2
-77.527962,167.17308,324.82,0.45,0.39,2012-08-05,643,N,n,234.83,5.16,2
-77.524017,167.16304,324.46,0.5,0.41,2012-08-05,823,N,n,233.8,4.17,2
-84.903702,-154.75264,327.37,0.34,0.56,2012-08-05,1144,N,n,232.9,0.03,0
-77.526955,167.165466,326.42,0.39,0.36,2012-08-06,444,N,n,236.36,4.27,2
-77.526054,167.169006,325.49,0.43,0.38,2012-08-06,624,N,n,235.68,3.8,2
-77.526161,167.162292,327.35,0.5,0.41,2012-08-06,804,N,n,235.55,4.94,2
-77.525406,167.168777,325.87,0.5,0.41,2012-08-06,804,N,n,235.94,4.72,2
-77.524567,167.161377,324.18,0.45,0.39,2012-08-06,944,N,n,236.97,4.45,2
-77.524864,167.156967,324.51,0.45,0.39,2012-08-06,944,N,n,236.56,4.76,2
-77.525871,167.165054,331.3,0.38,0.36,2012-08-06,1124,N,n,235.12,4.07,2
-77.52668,167.169434,324.8,0.44,0.39,2012-08-08,406,N,n,236.57,4.22,2
-77.527596,167.158554,320.37,0.48,0.4,2012-08-08,727,N,n,232.96,2.12,2
-77.523788,167.16156,320.29,0.48,0.4,2012-08-08,907,N,n,235.54,5.04,2
-77.525986,167.161346,331.92,0.39,0.37,2012-08-08,1047,N,n,235.4,4.3,2
-77.529243,167.173141,324.83,0.39,0.36,2012-08-09,528,N,n,239.61,3.22,2
-77.525902,167.164383,325.06,0.47,0.4,2012-08-09,708,N,n,240.49,5.4,2
-77.525269,167.169266,333.25,0.47,0.4,2012-08-09,708,N,n,239.09,5.16,2
-77.525345,167.166336,323.91,0.49,0.4,2012-08-09,848,N,n,239.63,3.8,2
-77.527245,167.169586,323.74,0.41,0.37,2012-08-09,1028,N,n,235.77,4.01,2
-77.527107,167.166229,325.26,0.41,0.37,2012-08-09,1028,N,n,239.03,4.29,2
-77.528267,167.167557,335.5,0.38,0.36,2012-08-10,509,N,n,242.33,5.18,2
-77.526695,167.170334,324.76,0.43,0.38,2012-08-10,1009,N,n,236.29,3.81,2
-77.527351,167.163727,325.58,0.4,0.37,2012-08-10,1149,N,n,233.25,3.26,2
-77.526581,167.166168,327.19,0.38,0.36,2012-08-12,1112,N,n,238.25,6.92,2
-77.527344,167.163086,326.01,0.43,0.38,2012-08-13,412,N,n,237.92,3.21,2
-77.527336,167.164078,324.32,0.48,0.4,2012-08-13,913,N,n,239.17,3.96,2
-77.525841,167.174255,324.36,0.39,0.36,2012-08-13,1053,N,n,235.49,1.54,2
-77.527985,167.161804,324.94,0.39,0.36,2012-08-13,1053,N,n,239.21,2.25,2
-84.496605,169.994781,334.03,0.33,0.55,2012-08-14,210,N,n,225.8,0.07,0
-77.527229,167.165329,320.46,0.53,0.42,2012-08-15,334,N,n,232.69,3.98,2
-77.526237,167.16452,333.01,0.39,0.36,2012-08-16,1137,N,n,236.04,4.24,2
-77.525505,167.171524,322.31,0.42,0.45,2012-08-16,1318,N,n,234.9,2.79,2
-77.526901,167.167343,336.04,0.4,0.37,2012-08-17,437,N,n,238.89,4.94,2
-77.526794,167.169556,324.92,0.42,0.38,2012-08-17,618,N,n,237.53,3.46,2
-77.527206,167.155426,324.11,0.42,0.38,2012-08-18,419,N,n,239.72,4.3,2
-77.52713,167.167099,325,0.49,0.4,2012-08-18,739,N,n,236.74,2.61,2
-81.758286,75.564682,335.12,0.58,0.52,2012-08-22,1952,N,n,189.48,0.01,0
-83.910011,19.718334,321.09,0.76,0.77,2012-08-24,402,N,n,201.46,0.07,0
-75.466476,-1.560037,335.36,0.44,0.46,2012-08-24,1916,N,n,219.14,0.02,0
-77.52739,167.165283,324.43,0.38,0.36,2012-08-26,509,N,n,238.45,2.93,2
-77.525566,167.16362,321.16,0.45,0.39,2012-08-26,649,N,n,236.17,2.68,2
-77.52816,167.166763,326.14,0.39,0.36,2012-08-27,1131,N,n,235.81,3.53,2
-77.526016,167.176514,335.78,0.42,0.45,2012-09-01,1318,N,n,240.17,2.93,2
-77.526451,167.158264,325.54,0.38,0.36,2012-09-02,1118,N,n,241.1,4.1,2
-77.525185,167.169937,325.12,0.41,0.37,2012-09-03,559,N,n,237.92,2.79,2
-77.527115,167.162689,329.46,0.39,0.36,2012-09-03,1059,N,n,239.92,5.33,2
-77.526672,167.159561,323.48,0.4,0.37,2012-09-09,546,N,n,238.13,2.9,2
-77.526688,167.170944,321.09,0.48,0.4,2012-09-09,906,N,n,236.12,2.92,2
-77.526627,167.167252,330.77,0.39,0.37,2012-09-09,1046,N,n,237.79,4.86,2
-77.526321,167.164246,323.21,0.45,0.39,2012-09-09,1227,N,n,236.13,2.77,2
-77.526169,167.166275,321.97,0.48,0.4,2012-09-14,913,N,n,236.62,2.94,2
-77.527733,167.166092,324.39,0.39,0.36,2012-09-14,1053,N,n,237.82,3.84,2
-77.525963,167.16748,325.56,0.43,0.38,2012-09-15,1214,N,n,235.62,3.12,2
-77.526398,167.162292,326.56,0.39,0.36,2012-09-22,1143,N,n,239.69,3.6,2
-77.525772,167.168503,321.16,0.49,0.4,2012-09-24,745,N,n,241.22,2.95,2
